Age;Title;Country;Ordered Quantity; Ordered Value ; Returned Value ; Average Order Quantitiy ; Average Order Value ;
31;Misses;Germany;82;7881.87;4786.72;2.83;271.79;
;Mister;Germany;82;511.50;2246.71;2.34;145.74;
38;Misses;Austria;82;4475.17;2821.52;4.56;248.63;
45;Mister;Austria;82;465.67;1591.78;5.13;254.14;
;Misses;Germany;82;7444.19;5991.71;2.73;248.14;
;Misses;Germany;82;3844.86;1882.68;2.65;124.28;
39;Mister;Germany;82;12531.51;6698.94;3.37;464.13;
;Misses;Poland;82;344.73;16.54;1.86;78.20;
46;Misses;Germany;82;523.31;19.76;3.42;29.35;
44;Misses;Austria;82;33.48;2293.80;7.45;3.44;
3;Misses;Germany;82;4347.53;3229.20;3.95;27.25;
5;Misses;Austria;82;6585.67;2997.69;2.48;199.57;
35;Misses;Germany;82;5474.48;3777.72;3.15;21.56;
;Misses;Germany;82;4977.68;253.93;1.86;113.13;
39;Misses;Germany;82;337.78;1974.14;6.38;259.30;
;Misses;Germany;82;6784.87;383.13;1.97;157.79;
32;Misses;Germany;82;6185.58;443.25;11.71;883.65;
;Misses;Germany;82;538.35;2424.35;2.28;149.45;
44;Misses;Austria;82;621.55;3369.00;2.50;15.54;
51;Misses;Germany;82;145.26;7389.76;3.95;478.35;
57;Misses;Germany;82;2134.78;127.46;6.83;177.90;
55;Misses;Germany;82;5766.10;1878.16;3.15;221.77;
37;Misses;Germany;82;3181.18;248.49;8.20;318.12;
33;Misses;Germany;82;3943.42;1496.35;6.83;328.62;
;Misses;Germany;82;7793.18;6893.22;3.28;311.73;
32;Misses;Germany;82;342.70;1224.47;6.38;263.82;
64;Misses;Austria;82;4241.49;2343.62;4.32;223.24;
5;Misses;Germany;82;626.26;2617.48;3.37;229.86;
52;Misses;Germany;82;6115.17;3598.11;2.93;218.40;
29;Misses;Austria;82;731.49;3869.44;2.22;197.34;
;Misses;Germany;82;7316.51;583.24;1.67;149.32;
39;Mister;Austria;82;3949.17;63.95;8.20;394.92;
71;Misses;Germany;82;296.68;2324.41;2.83;1.23;
47;Misses;Austria;82;393.83;147.30;3.15;151.19;
31;Misses;Austria;82;542.83;2428.11;2.00;123.00;
33;Misses;Germany;82;4472.36;3789.63;4.10;223.62;
;Misses;Germany;82;6618.98;3223.40;3.37;245.15;
;Mister;Germany;82;3354.66;161.24;4.56;186.37;
;Misses;Germany;82;6833.38;4519.23;2.22;184.69;
39;Misses;Germany;82;665.51;2279.74;4.56;366.97;
;Misses;Germany;82;7364.18;3314.73;2.83;253.94;
;Mister;Germany;82;3364.72;199.47;6.83;28.39;
33;Misses;Germany;82;6224.77;4116.57;3.37;23.55;
5;Mister;Austria;82;4925.80;228.73;1.25;615.64;
31;Misses;Germany;82;3545.54;1925.26;4.32;186.67;
3;Misses;Germany;82;849.66;4.80;3.28;339.63;
;Misses;Germany;82;4183.22;1911.43;3.37;154.93;
46;Misses;Germany;82;2697.67;187.36;8.20;269.77;
;Misses;Germany;82;5247.29;218.79;1.97;122.30;
45;Misses;Germany;82;7235.59;3927.89;4.56;41.98;
52;Misses;Germany;82;6969.20;4114.75;3.73;316.78;
32;Mister;;82;3858.97;1293.47;1.86;87.74;
33;Misses;Germany;82;11959.84;579.35;1.82;265.77;
;Misses;Germany;82;7551.94;367.37;1.86;171.64;
;Misses;Germany;82;5717.64;2148.20;1.58;19.95;
;Misses;Germany;82;5844.95;2325.73;1.95;139.17;
;Misses;Austria;81;5164.19;1984.76;1.80;114.76;
39;Misses;Germany;81;3643.18;238.55;5.40;242.88;
;Misses;Germany;81;6951.22;4516.58;2.25;173.79;
35;Misses;Austria;81;5469.39;1585.28;2.70;182.31;
;Misses;Germany;81;5333.67;2443.61;1.93;126.99;
44;Misses;Germany;81;324.71;239.16;3.86;154.32;
37;Mister;Germany;81;627.99;3221.99;81.00;627.99;
36;Mister;Austria;81;3788.24;1114.52;2.70;126.27;
;Misses;Poland;81;4921.44;2844.15;9.00;546.83;
63;Misses;Germany;81;4135.19;2191.59;1.35;68.92;
;Misses;Germany;81;4217.87;221.54;1.93;1.43;
55;Misses;Germany;81;2882.14;1714.11;3.86;137.24;
;Misses;Germany;81;7489.84;3284.22;1.72;159.36;
28;Mister;Austria;81;3852.75;46.69;2.89;137.60;
71;Misses;Germany;81;3438.51;238.90;5.79;245.68;
39;Misses;Germany;81;3115.15;281.33;2.13;81.98;
42;Mister;;81;5881.93;2138.29;3.12;226.23;
54;Misses;Germany;81;4515.93;2419.97;4.26;237.69;
;Misses;Germany;81;6793.19;3333.63;1.93;161.74;
;Mister;Germany;81;5241.76;3133.90;3.68;238.26;
39;Misses;Germany;81;3792.10;181.95;4.76;223.65;
41;Misses;Germany;81;6426.37;4744.22;6.24;494.34;
4;Misses;Germany;81;1582.19;1323.70;27.00;527.40;
34;Misses;Austria;81;378.39;199.20;1.77;8.62;
;Misses;Germany;81;6884.63;3198.68;2.25;172.12;
;Misses;Germany;81;644.37;3329.60;2.77;164.21;
59;Misses;Germany;81;5838.31;3298.67;2.77;149.73;
5;Misses;Germany;81;4871.11;1866.30;4.50;243.56;
53;Misses;Austria;81;4261.53;1812.41;2.53;133.17;
5;Misses;Germany;81;3397.77;1125.41;3.86;161.80;
52;Misses;Austria;81;421.49;1954.42;2.31;12.30;
54;Misses;Austria;81;4281.80;1156.81;4.26;225.32;
;Misses;Germany;81;5225.90;2114.10;2.53;163.28;
;Misses;Germany;81;838.60;455.74;1.93;199.54;
;Misses;Germany;81;523.38;2454.20;1.93;119.64;
47;Misses;Germany;81;7521.49;5265.28;3.00;278.57;
56;Misses;Germany;81;5724.28;3665.00;3.00;212.14;
55;Misses;Germany;81;437.99;3364.42;4.50;242.83;
43;Misses;Austria;81;4721.30;285.44;2.61;152.30;
;Mister;Germany;81;4362.18;2752.68;5.79;311.58;
37;Mister;Germany;81;2341.95;993.79;4.50;13.18;
41;Misses;Austria;81;5949.67;256.84;2.25;148.74;
47;Mister;Austria;81;5413.57;1362.90;2.70;18.45;
54;Misses;Germany;81;7641.19;6541.32;2.70;254.76;
3;Misses;Germany;81;348.19;264.39;6.24;262.17;
;Mister;Germany;81;945.90;5125.59;1.80;29.20;
45;Misses;Austria;81;3839.21;1788.32;2.31;19.69;
;Misses;Germany;81;3634.92;1535.81;3.68;165.22;
;Misses;Germany;81;6111.19;352.70;1.98;149.53;
33;Misses;Germany;81;287.77;2271.97;4.26;147.78;
;Misses;Germany;81;5727.73;423.56;3.68;26.35;
5;Misses;Germany;81;463.78;3176.10;3.86;22.51;
52;Misses;Germany;81;3698.80;2168.89;3.24;147.92;
28;Misses;Austria;81;5737.13;294.68;3.00;212.49;
52;Misses;Germany;81;5137.99;3112.43;2.79;177.17;
39;Misses;Germany;81;749.59;365.32;3.86;356.69;
22;Mister;Germany;81;229.19;1982.35;9.00;254.47;
6;Misses;Poland;81;4531.89;437.15;6.24;348.67;
;Misses;Germany;81;5998.68;2675.76;2.45;181.78;
44;Misses;Germany;81;3254.44;2271.70;5.40;216.96;
;Misses;Germany;81;6353.17;3125.68;2.31;181.52;
32;Misses;Germany;81;2383.67;1333.50;1.13;297.96;
45;Mister;Germany;81;3554.69;332.20;1.13;444.34;
;Misses;Germany;8;5312.35;262.60;2.96;196.75;
;Misses;Poland;8;268.33;712.23;2.15;68.64;
54;Misses;Austria;8;336.29;1346.82;2.67;11.30;
45;Misses;Germany;8;5921.33;2496.27;4.44;328.96;
52;Misses;Austria;8;5641.80;2477.00;3.20;225.64;
;Misses;Germany;8;7582.71;4732.11;2.16;24.94;
31;Misses;Germany;8;5937.15;462.43;4.00;296.86;
31;Misses;Austria;8;3841.40;173.80;2.42;116.47;
41;Misses;Germany;8;633.40;3174.62;1.95;153.74;
42;Misses;Germany;8;3746.24;147.53;5.00;234.14;
33;Misses;Austria;8;5974.59;382.90;4.44;331.92;
;Misses;Germany;8;5917.22;42.92;2.96;219.16;
58;Misses;Germany;8;424.38;315.80;8.89;467.15;
58;Misses;Austria;8;4847.15;1319.31;2.51;124.29;
57;Misses;Austria;8;368.53;1735.16;2.76;126.91;
;Misses;Germany;8;6388.19;3551.62;1.86;148.56;
;Misses;Germany;8;4323.90;1777.74;2.35;127.17;
;Misses;Germany;8;6178.19;3187.61;2.16;166.98;
;Misses;Germany;8;5749.90;2479.23;2.16;155.43;
;Misses;Germany;8;4836.20;1943.96;2.00;12.95;
37;Misses;Germany;8;1637.57;87.91;6.15;125.97;
32;Misses;Germany;8;5896.90;3649.21;3.90;28.85;
34;Mister;Germany;8;5686.80;287.96;2.42;172.33;
;Misses;Germany;8;2844.70;1246.43;3.48;123.66;
;Misses;Germany;8;491.30;29.67;2.67;163.68;
51;Misses;Austria;8;3899.94;1559.61;3.33;162.50;
;Misses;Germany;8;432.79;13.57;2.42;13.93;
;Misses;Germany;8;4829.30;2647.39;2.96;178.86;
36;Misses;Austria;8;4235.60;134.11;2.96;156.87;
;Misses;Germany;8;3827.80;1857.58;2.59;123.45;
42;Misses;Germany;8;4481.30;1784.17;4.76;263.59;
;Misses;Germany;8;5698.90;238.50;2.22;158.33;
;Misses;Germany;8;4851.00;11.34;2.42;147.00;
51;Mister;Germany;8;3463.20;978.73;4.00;1731.60;
;Misses;Germany;8;4274.69;1612.66;2.35;125.73;
47;Misses;Austria;8;498.55;2612.47;6.15;315.27;
52;Misses;Germany;8;6522.79;4475.51;3.20;26.91;
28;Mister;Austria;8;1516.60;154.81;26.67;55.53;
;Misses;Germany;8;646.12;4313.00;2.42;195.76;
45;Misses;Austria;8;2863.20;418.87;16.00;572.64;
;Misses;Germany;8;488.78;3236.61;2.51;125.15;
47;Misses;Germany;8;333.38;158.51;4.00;151.67;
42;Misses;Germany;8;361.97;1925.54;8.00;36.20;
36;Misses;Germany;8;4839.78;3224.20;1.00;64.97;
;Misses;Germany;8;4396.10;2683.61;2.22;122.11;
49;Misses;Germany;8;4558.17;2344.57;3.64;27.19;
;Misses;Germany;8;6165.34;2899.11;1.95;15.37;
65;Misses;Germany;8;212.50;366.66;1.00;265.63;
;Misses;Germany;8;7267.88;381.79;2.16;196.43;
;Misses;Germany;8;4881.70;2271.40;2.22;135.63;
61;Misses;Netherlands;8;2941.85;259.52;1.00;367.73;
58;Misses;Germany;8;3464.70;225.57;3.33;144.36;
51;Misses;Austria;8;4999.30;225.61;2.29;142.84;
57;Misses;Germany;8;582.50;185.90;3.48;22.96;
28;Misses;Austria;8;4831.27;2369.75;2.29;138.36;
44;Misses;Germany;79;4799.46;224.64;4.65;282.32;
46;Mister;Austria;79;469.61;211.70;2.47;144.53;
;Misses;Germany;79;4986.41;1286.87;2.47;155.83;
;Misses;Germany;79;5865.75;1936.77;3.76;279.32;
35;Mister;Germany;79;999.31;612.15;15.80;199.86;
48;Misses;Germany;79;3267.60;1369.91;3.16;13.68;
;Misses;Germany;79;5842.94;3428.59;2.26;149.82;
4;Misses;Germany;79;334.81;274.10;6.77;254.22;
35;Misses;Germany;79;193.91;622.90;3.76;9.66;
54;Mister;Germany;79;4769.49;111.30;2.26;136.27;
31;Mister;Austria;79;424.25;952.85;3.43;184.36;
;Misses;Germany;79;4586.59;386.95;2.82;163.87;
59;Misses;Germany;79;725.46;4611.36;4.94;439.91;
47;Mister;Germany;79;1885.86;388.30;8.78;29.54;
5;Misses;Austria;79;574.58;2679.64;2.63;169.15;
49;Misses;Germany;79;6653.36;3679.93;6.77;511.80;
;Misses;Germany;79;6767.21;1659.83;1.89;161.12;
;Mister;Germany;79;39.80;181.98;2.63;13.27;
;Misses;Germany;79;4495.59;226.90;3.76;214.76;
44;Misses;Germany;79;415.40;2862.54;5.64;296.46;
35;Misses;Germany;79;4657.41;3186.60;5.27;31.49;
52;Misses;Germany;79;5787.35;3636.70;3.16;231.49;
;Misses;Germany;79;5749.21;476.80;2.19;159.73;
;Misses;Germany;79;5924.90;456.63;2.82;211.64;
5;Mister;;79;474.62;156.62;1.65;98.76;
36;Misses;Germany;79;727.86;3866.68;3.76;343.23;
;Misses;Germany;79;4758.17;1532.24;2.72;164.75;
37;Misses;Austria;79;3745.41;1525.31;3.38;144.54;
54;Misses;Austria;79;4977.72;2134.24;2.79;13.99;
;Misses;Germany;79;7454.60;5781.77;1.80;169.42;
32;Misses;Germany;79;3276.21;2653.46;4.94;24.76;
43;Misses;Germany;79;355.29;355.42;6.77;235.22;
51;Misses;Germany;79;3431.81;192.73;5.27;228.79;
36;Misses;Germany;79;689.85;4975.70;2.93;252.22;
41;Misses;Germany;79;5672.70;1961.28;3.60;257.85;
;Misses;Germany;79;4821.42;1563.84;1.93;117.60;
;Misses;Germany;79;4684.66;2128.14;1.89;111.54;
32;Mister;Germany;79;794.60;3414.66;9.88;988.75;
;Misses;Austria;79;4581.71;149.32;2.79;12.57;
;Misses;Germany;79;522.67;2425.51;2.26;148.65;
;Misses;Germany;79;6995.21;5384.41;5.64;499.66;
;Misses;Germany;79;95.58;6634.00;2.32;264.87;
32;Misses;Austria;79;4638.16;265.98;2.26;132.52;
42;Misses;Austria;79;3486.90;1699.16;2.55;112.45;
56;Misses;Austria;79;4997.58;2631.66;2.26;142.79;
;Misses;Germany;79;6735.20;3893.11;2.47;21.48;
37;Misses;Austria;79;589.96;2565.10;2.39;176.59;
48;Misses;Austria;79;5136.63;1326.28;2.19;142.68;
34;Misses;Germany;79;3654.00;246.90;6.77;281.77;
57;Misses;Germany;79;2922.61;93.14;5.64;28.76;
45;Misses;Germany;79;3874.90;1823.92;4.16;23.90;
;Mister;Germany;79;4162.67;858.40;3.16;166.57;
58;Misses;Germany;79;4617.10;3522.54;3.29;192.38;
41;Mister;Germany;79;2378.34;113.28;9.88;297.29;
;Mister;Germany;79;3163.47;1254.94;3.38;121.67;
42;Misses;Poland;79;1994.72;1219.56;5.27;132.98;
36;Mister;Germany;79;2428.38;1143.60;2.63;8.95;
;Misses;Germany;79;512.56;2679.37;2.47;156.64;
31;Mister;Germany;79;325.46;143.21;26.33;18.49;
25;Misses;Austria;79;5539.00;234.35;2.47;173.94;
42;Misses;Germany;79;2729.35;174.93;7.18;248.12;
;Misses;Germany;79;531.22;299.13;2.39;16.64;
48;Misses;Germany;79;3539.46;1154.13;3.16;141.58;
;Misses;Germany;79;4236.61;2226.27;2.14;114.53;
;Misses;Germany;79;6522.70;369.77;2.26;167.25;
;Misses;Germany;79;6716.79;4492.56;2.55;216.68;
58;Misses;Germany;79;3773.39;122.95;2.55;121.72;
;Misses;Germany;79;362.26;1279.77;2.63;12.75;
;Misses;Germany;79;559.99;356.39;1.98;137.75;
28;Misses;Germany;79;7615.28;397.22;4.94;475.96;
;Mister;Germany;79;461.80;2934.14;4.65;271.22;
;Misses;Germany;79;4743.83;1623.38;2.82;169.42;
;Misses;Germany;79;576.19;3793.76;2.26;164.58;
44;Mister;Poland;79;1724.87;1123.17;39.50;862.43;
35;Mister;Austria;79;5167.76;2179.12;2.55;166.72;
42;Misses;Poland;79;859.23;3422.57;13.17;1343.26;
;Misses;Germany;79;6266.31;3399.75;2.63;28.88;
34;Mister;Germany;78;13411.43;519.48;1.99;188.89;
37;Misses;Germany;78;1971.39;1148.66;13.00;328.57;
;Misses;Germany;78;6851.32;3157.77;2.18;185.18;
38;Misses;Germany;78;3737.11;2293.20;4.15;196.69;
51;Mister;Germany;78;8483.92;3356.76;4.33;471.33;
;Misses;Germany;78;6373.41;412.12;3.39;277.15;
;Misses;Germany;78;6112.14;2537.47;2.29;179.77;
47;Misses;Austria;78;3255.32;866.31;4.59;191.49;
;Misses;Germany;78;976.70;5354.60;2.23;259.33;
45;Misses;Austria;78;1591.47;778.58;6.50;132.62;
31;Misses;Germany;78;542.47;3894.24;2.89;2.76;
55;Misses;Germany;78;756.51;518.94;1.50;135.72;
;Misses;Germany;78;4211.41;2351.11;2.79;15.48;
49;Misses;Austria;78;5856.19;1167.85;1.86;139.43;
;Misses;Germany;78;558.50;1561.75;2.44;158.78;
44;Misses;Austria;78;471.95;2556.50;2.29;138.29;
;Misses;Germany;78;5848.81;318.00;1.92;142.65;
36;Misses;Germany;78;3731.92;385.28;11.14;533.13;
;Misses;Germany;78;5468.21;36.65;2.60;182.27;
52;Misses;Germany;78;1986.71;755.76;8.00;18.61;
;Misses;Germany;78;7358.70;4862.32;2.17;24.40;
;Misses;Germany;78;315.31;1851.78;8.00;274.12;
33;Mister;Germany;78;2734.22;2322.57;26.00;911.47;
;Mister;Germany;78;4446.22;2853.59;5.57;317.59;
43;Mister;Germany;78;11232.56;6353.30;1.56;224.65;
54;Misses;Germany;78;3947.60;1328.27;4.59;232.18;
57;Misses;Germany;78;4136.75;2589.23;3.71;196.99;
33;Misses;Germany;78;1477.53;14.21;8.67;164.17;
3;Misses;Germany;78;4623.30;2667.52;5.57;33.24;
43;Misses;Germany;78;4142.96;1846.72;3.25;172.62;
5;Misses;Germany;78;589.52;2922.48;4.88;318.95;
33;Misses;Germany;78;3384.95;218.70;4.59;199.11;
55;Misses;Germany;78;7847.50;3655.84;1.13;113.73;
55;Misses;Germany;78;3623.22;251.56;3.55;164.69;
46;Misses;Poland;78;147.32;;13.00;234.55;
;Misses;Germany;78;478.76;2431.68;2.44;149.40;
32;Mister;Germany;78;1166.57;532.32;15.60;233.31;
41;Misses;Germany;78;3285.69;1721.16;2.53;86.47;
48;Misses;Austria;78;5458.83;2992.88;2.60;181.96;
;Misses;Germany;78;6545.66;2595.53;1.77;148.77;
37;Misses;Austria;78;2788.60;1555.14;6.00;214.58;
;Misses;Germany;78;3251.97;1354.45;4.15;171.16;
;Misses;Germany;78;5473.70;2245.74;2.18;147.94;
;;Germany;78;655.80;3572.14;1.42;119.15;
52;Misses;Austria;78;542.22;244.87;1.95;126.56;
43;Misses;Germany;78;33.22;18.82;8.00;3.20;
;Misses;Germany;78;3666.87;1114.82;2.17;11.86;
28;Misses;Austria;78;5344.50;3146.21;3.12;213.76;
;Misses;Germany;78;4429.54;2476.84;2.60;147.65;
;Misses;Germany;78;778.10;5392.91;2.60;235.94;
;Misses;Germany;78;69.19;3829.68;1.86;143.76;
38;Misses;Germany;78;4991.37;21.97;7.80;499.14;
3;Misses;Austria;78;347.12;2728.25;3.71;165.24;
49;Misses;Germany;78;621.44;4668.15;2.69;213.84;
58;Misses;Austria;78;335.70;1454.87;3.00;128.85;
85;Misses;Austria;78;1827.20;998.98;4.59;17.47;
;Misses;Germany;78;4417.51;2275.62;2.18;119.39;
33;Misses;Germany;78;2953.61;1928.73;5.57;21.97;
;Misses;Germany;78;5547.41;276.77;2.44;173.36;
34;Misses;Austria;78;4153.66;1648.55;2.60;138.46;
;Misses;Germany;78;4871.16;1933.30;2.17;135.31;
47;Misses;Austria;78;6859.34;257.88;2.60;228.64;
65;Misses;Germany;78;451.50;3563.87;6.50;375.88;
36;Misses;Germany;78;11339.15;1642.22;4.15;596.80;
;Misses;Germany;78;474.97;2355.97;1.81;19.42;
42;Misses;Germany;78;9265.22;683.41;4.33;514.73;
45;Misses;Germany;78;4115.22;2989.41;4.33;228.62;
31;Misses;Austria;78;2977.41;213.37;5.57;212.67;
;Misses;Germany;78;3715.10;2272.10;3.25;154.79;
46;Misses;Germany;78;3935.51;2537.79;5.57;281.18;
;Misses;Germany;77;4598.78;2195.14;2.57;153.29;
;Misses;Germany;77;4927.19;2973.37;2.85;182.49;
35;Misses;Germany;77;83.20;5923.00;4.53;436.85;
58;Misses;Germany;77;534.17;1772.95;3.80;21.37;
44;Misses;Germany;77;266.95;135.25;7.00;187.95;
26;Misses;Germany;77;5972.23;2542.16;4.53;314.33;
;Misses;Germany;77;5614.32;238.35;1.80;13.57;
55;Mister;Germany;77;8627.32;416.00;3.28;359.47;
44;Mister;Austria;77;3157.42;722.84;3.80;126.30;
53;Misses;Germany;77;337.81;1667.70;3.85;165.40;
48;Misses;Germany;77;645.41;4726.68;3.50;291.16;
;Misses;Germany;77;4596.36;2589.18;2.66;158.50;
;Misses;Germany;77;7328.72;4713.80;2.57;244.30;
58;Misses;Germany;77;211.87;1918.25;6.42;175.16;
46;Misses;Germany;77;448.88;3332.54;9.63;56.11;
32;Misses;Germany;77;2312.83;1315.88;4.81;144.55;
47;Misses;Germany;77;725.62;438.59;3.28;292.73;
31;Misses;Germany;77;3318.42;243.74;7.70;331.84;
58;Misses;Germany;77;3211.59;2225.35;6.42;267.63;
;Misses;Germany;77;4655.23;235.75;3.35;22.41;
3;Misses;Germany;77;2895.93;1727.37;11.00;413.74;
49;Misses;Austria;77;4336.52;1883.75;2.14;12.46;
38;Misses;Austria;77;541.64;239.39;2.66;186.26;
4;Misses;Austria;77;5778.72;1454.85;2.85;214.27;
41;Mister;Germany;77;4719.43;214.89;15.40;943.89;
54;Misses;Germany;77;326.81;1835.82;2.85;112.15;
6;Misses;Germany;77;3585.82;2696.54;2.96;137.92;
;Misses;Germany;77;6877.16;2652.83;1.97;176.34;
51;Misses;Germany;77;4854.98;26.94;3.85;242.75;
;Misses;Germany;77;5531.42;2814.30;2.14;153.66;
31;Misses;Austria;77;3923.00;2548.46;3.80;156.92;
7;Misses;Germany;77;628.23;4778.45;2.82;167.79;
3;Misses;Austria;77;3799.60;2138.39;2.96;146.12;
;Misses;Germany;77;597.28;3256.48;2.57;196.99;
27;Mister;Germany;77;632.93;1778.76;1.22;95.77;
49;Misses;Austria;77;2879.54;1364.86;5.13;191.97;
52;Misses;Germany;77;3934.53;265.26;3.35;171.67;
;Misses;Germany;77;3642.23;1139.83;2.57;121.48;
47;Misses;Germany;77;5781.43;389.44;3.80;231.26;
36;Misses;Austria;77;413.32;1451.57;3.35;178.45;
;Misses;Germany;77;6363.70;4176.59;2.20;181.82;
;Misses;Germany;77;4832.60;2214.75;1.64;12.82;
55;Misses;;77;6869.25;251.74;1.43;127.28;
27;Mister;;77;4193.78;1276.55;1.49;8.65;
;Mister;Germany;77;4151.16;3474.20;9.63;518.90;
32;Misses;Germany;77;3442.33;1928.55;5.50;245.89;
36;Misses;Germany;77;3772.93;248.29;6.42;314.42;
;Misses;Germany;77;5121.31;2522.37;2.46;16.49;
43;Misses;Germany;77;3693.43;2167.18;5.13;246.23;
;Misses;Germany;77;4297.57;2195.76;2.75;153.48;
42;Misses;Germany;77;995.86;5262.60;3.67;473.85;
;Misses;Germany;77;4786.23;2957.24;2.75;17.94;
;Misses;Germany;77;5551.23;279.56;2.20;158.67;
5;Misses;Germany;77;4537.42;3187.32;3.67;216.68;
;Misses;Germany;77;636.82;34.48;2.96;242.57;
;Misses;Germany;77;4496.78;1646.71;1.75;12.20;
5;Misses;Netherlands;76;136.40;446.90;25.33;453.47;
45;Misses;Germany;76;3346.29;1575.31;1.86;478.41;
47;Misses;Austria;76;5568.20;365.60;3.34;242.96;
28;Misses;Germany;76;1623.74;998.31;3.62;55.89;
37;Mister;Germany;76;1742.40;124.75;38.00;871.20;
;Misses;Germany;76;4918.45;2628.14;2.00;129.43;
;Misses;Germany;76;628.14;3897.11;2.24;182.59;
21;Mister;Austria;76;322.40;184.49;3.40;128.82;
26;Misses;Austria;76;4363.88;278.68;3.17;181.83;
47;Misses;Germany;76;4964.79;2225.81;1.86;79.26;
58;Misses;Germany;76;4898.93;2626.10;2.38;153.92;
;Misses;Germany;76;5442.26;173.83;1.90;129.58;
;Misses;Germany;76;6456.96;3175.54;2.00;169.92;
;Misses;Germany;76;6542.64;2969.29;1.73;148.70;
59;Misses;Germany;76;4159.29;283.40;2.92;159.97;
;Misses;Germany;76;2759.40;1695.51;2.53;91.97;
54;Misses;Germany;76;3217.24;1529.71;3.62;153.22;
;Misses;Germany;76;4915.19;3123.40;1.95;126.35;
;Misses;Germany;76;2944.41;1173.99;2.71;15.16;
;Misses;Austria;76;6282.10;339.75;2.92;241.62;
49;Misses;Germany;76;3112.24;1979.51;7.00;282.94;
57;Misses;Germany;76;4339.21;1186.28;3.80;216.97;
55;Misses;Germany;76;3344.69;296.85;3.17;139.36;
61;Misses;Austria;76;3342.12;866.50;2.81;123.78;
;Misses;Germany;76;659.34;445.12;2.81;224.42;
54;Misses;Germany;76;5976.68;2286.21;2.24;175.78;
45;Misses;Germany;76;559.94;2824.65;2.53;186.36;
53;Misses;Germany;76;61.71;3692.90;3.34;261.34;
;Mister;Germany;76;6978.24;4295.16;4.00;367.28;
;Misses;Germany;76;5166.23;268.70;2.00;135.95;
49;Misses;Germany;76;43.13;2255.22;5.67;266.88;
53;Misses;Germany;76;2887.67;1645.90;4.00;151.98;
;Misses;Germany;76;961.86;3356.82;2.38;3.34;
;Misses;Germany;76;4716.70;3423.41;2.71;168.45;
;Mister;Germany;76;4827.98;2584.82;1.73;19.73;
53;Misses;Germany;76;2828.24;218.95;4.00;148.85;
33;Misses;Germany;76;526.13;238.79;2.71;187.86;
;Misses;Germany;76;43.53;2987.51;4.22;223.92;
37;Misses;Germany;76;3246.73;1899.49;2.38;11.46;
7;Misses;;76;518.53;3175.82;1.43;97.75;
;Misses;Germany;76;4912.44;2872.65;3.45;223.29;
34;Misses;Germany;76;3281.38;219.39;5.85;252.41;
53;Mister;Germany;76;2912.60;736.59;6.33;242.72;
54;Misses;Germany;76;585.24;3649.53;3.34;252.42;
41;Misses;Germany;76;1572.74;166.40;5.85;12.98;
44;Misses;Austria;76;4821.22;1428.32;1.85;117.60;
5;Misses;Germany;76;5484.70;2881.66;3.45;249.28;
;Misses;Germany;76;86.80;5155.17;2.92;33.77;
;Misses;Poland;76;4927.33;1762.23;1.43;92.97;
;Misses;Germany;76;5772.75;357.69;1.90;144.32;
41;Misses;Germany;76;5429.24;387.54;1.90;129.27;
5;Misses;Germany;76;4866.20;2634.42;2.00;128.58;
58;Misses;Germany;76;486.76;24.26;2.63;167.61;
;Misses;Germany;76;4337.59;1341.37;2.17;123.93;
41;Misses;Germany;76;3392.15;1445.28;3.17;141.34;
;Misses;Germany;76;6444.45;4396.79;2.33;195.29;
49;Mister;;76;3934.65;15.25;2.11;19.29;
;Misses;Germany;76;666.61;3568.30;2.45;214.86;
55;Misses;Germany;76;5596.50;3444.70;2.33;169.58;
;Misses;Germany;76;4537.93;1851.80;2.24;133.47;
;Misses;Germany;76;4268.99;2665.29;2.38;133.46;
57;Misses;Germany;76;3271.21;182.50;8.44;363.47;
;Misses;Germany;76;4323.30;2659.19;3.34;187.96;
38;Misses;Germany;76;278.43;2165.44;7.60;278.43;
;Misses;Germany;76;358.74;1823.30;3.40;122.35;
55;Mister;;76;4286.60;1628.18;2.24;126.76;
57;Misses;Germany;76;4889.89;73.92;5.43;349.28;
;Misses;Germany;76;4656.64;1429.81;1.95;119.41;
25;Mister;;76;537.49;2537.27;2.17;151.64;
;Misses;Germany;76;4475.69;729.81;2.38;139.87;
48;Mister;Austria;76;28.92;875.67;2.71;1.33;
;Mister;Germany;76;22.72;144.86;7.00;183.72;
53;Misses;Germany;76;3751.10;1865.12;2.81;138.93;
61;Misses;Germany;76;7617.75;4137.66;4.75;476.19;
55;Misses;Germany;76;6661.78;4618.10;2.45;214.90;
;Misses;Germany;76;7668.74;2827.77;2.38;239.65;
;Misses;Germany;76;557.41;1772.38;2.55;148.85;
;Mister;Germany;76;314.96;86.15;3.40;12.60;
;Mister;Germany;76;8451.50;6738.57;4.22;469.53;
51;Misses;Germany;76;675.30;3441.72;2.71;216.97;
53;Misses;Germany;76;42.68;2434.69;3.40;16.83;
35;Mister;Germany;76;4519.73;183.49;1.36;8.79;
;Misses;Germany;76;5263.44;2387.26;2.38;164.48;
;Misses;Germany;75;3375.80;157.80;2.27;12.28;
4;Misses;Germany;75;4786.59;1827.64;4.41;281.56;
;Misses;Germany;75;585.65;1698.82;1.75;115.58;
46;Mister;Austria;75;4589.62;1574.79;3.13;191.23;
54;Misses;Austria;75;41.31;945.33;2.14;114.58;
