age,title,country,order_q,order_v,return_v,avg_order_q,avg_order_v
,female,germany,81,6353.17,3125.68,2.31,181.52
32,female,germany,81,2383.67,1333.5,1.13,297.96
45,male,germany,81,3554.69,332.2,1.13,444.34
,female,germany,8,5312.35,262.6,2.96,196.75
,female,poland,8,268.33,712.23,2.15,68.64
54,female,austria,8,336.29,1346.82,2.67,11.3
45,female,germany,8,5921.33,2496.27,4.44,328.96
52,female,austria,8,5641.8,2477,3.2,225.64
,female,germany,8,7582.71,4732.11,2.16,24.94
31,female,germany,8,5937.15,462.43,4,296.86
31,female,austria,8,3841.4,173.8,2.42,116.47
41,female,germany,8,633.4,3174.62,1.95,153.74
42,female,germany,8,3746.24,147.53,5,234.14
33,female,austria,8,5974.59,382.9,4.44,331.92
,female,germany,8,5917.22,42.92,2.96,219.16
58,female,germany,8,424.38,315.8,8.89,467.15
58,female,austria,8,4847.15,1319.31,2.51,124.29
57,female,austria,8,368.53,1735.16,2.76,126.91
,female,germany,8,6388.19,3551.62,1.86,148.56
,female,germany,8,4323.9,1777.74,2.35,127.17
,female,germany,8,6178.19,3187.61,2.16,166.98
,female,germany,8,5749.9,2479.23,2.16,155.43
,female,germany,8,4836.2,1943.96,2,12.95
37,female,germany,8,1637.57,87.91,6.15,125.97
32,female,germany,8,5896.9,3649.21,3.9,28.85
34,male,germany,8,5686.8,287.96,2.42,172.33
,female,germany,8,2844.7,1246.43,3.48,123.66
,female,germany,8,491.3,29.67,2.67,163.68
51,female,austria,8,3899.94,1559.61,3.33,162.5
,female,germany,8,432.79,13.57,2.42,13.93
,female,germany,8,4829.3,2647.39,2.96,178.86
36,female,austria,8,4235.6,134.11,2.96,156.87
,female,germany,8,3827.8,1857.58,2.59,123.45
42,female,germany,8,4481.3,1784.17,4.76,263.59
,female,germany,8,5698.9,238.5,2.22,158.33
,female,germany,8,4851,11.34,2.42,147
51,male,germany,8,3463.2,978.73,4,1731.6
,female,germany,8,4274.69,1612.66,2.35,125.73
47,female,austria,8,498.55,2612.47,6.15,315.27
52,female,germany,8,6522.79,4475.51,3.2,26.91
28,male,austria,8,1516.6,154.81,26.67,55.53
,female,germany,8,646.12,4313,2.42,195.76
45,female,austria,8,2863.2,418.87,16,572.64
,female,germany,8,488.78,3236.61,2.51,125.15
47,female,germany,8,333.38,158.51,4,151.67
42,female,germany,8,361.97,1925.54,8,36.2
36,female,germany,8,4839.78,3224.2,1,64.97
,female,germany,8,4396.1,2683.61,2.22,122.11
49,female,germany,8,4558.17,2344.57,3.64,27.19
,female,germany,8,6165.34,2899.11,1.95,15.37
65,female,germany,8,212.5,366.66,1,265.63
,female,germany,8,7267.88,381.79,2.16,196.43
,female,germany,8,4881.7,2271.4,2.22,135.63
61,female,netherlands,8,2941.85,259.52,1,367.73
58,female,germany,8,3464.7,225.57,3.33,144.36
51,female,austria,8,4999.3,225.61,2.29,142.84
57,female,germany,8,582.5,185.9,3.48,22.96
28,female,austria,8,4831.27,2369.75,2.29,138.36
44,female,germany,79,4799.46,224.64,4.65,282.32
46,male,austria,79,469.61,211.7,2.47,144.53
,female,germany,79,4986.41,1286.87,2.47,155.83
,female,germany,79,5865.75,1936.77,3.76,279.32
35,male,germany,79,999.31,612.15,15.8,199.86
48,female,germany,79,3267.6,1369.91,3.16,13.68
,female,germany,79,5842.94,3428.59,2.26,149.82
35,female,germany,79,193.91,622.9,3.76,9.66
54,male,germany,79,4769.49,111.3,2.26,136.27
31,male,austria,79,424.25,952.85,3.43,184.36
,female,germany,79,4586.59,386.95,2.82,163.87
59,female,germany,79,725.46,4611.36,4.94,439.91
47,male,germany,79,1885.86,388.3,8.78,29.54
49,female,germany,79,6653.36,3679.93,6.77,511.8
,female,germany,79,6767.21,1659.83,1.89,161.12
,male,germany,79,39.8,181.98,2.63,13.27
,female,germany,79,4495.59,226.9,3.76,214.76
44,female,germany,79,415.4,2862.54,5.64,296.46
35,female,germany,79,4657.41,3186.6,5.27,31.49
52,female,germany,79,5787.35,3636.7,3.16,231.49
,female,germany,79,5749.21,476.8,2.19,159.73
,female,germany,79,5924.9,456.63,2.82,211.64
36,female,germany,79,727.86,3866.68,3.76,343.23
,female,germany,79,4758.17,1532.24,2.72,164.75
37,female,austria,79,3745.41,1525.31,3.38,144.54
54,female,austria,79,4977.72,2134.24,2.79,13.99
,female,germany,79,7454.6,5781.77,1.8,169.42
32,female,germany,79,3276.21,2653.46,4.94,24.76
43,female,germany,79,355.29,355.42,6.77,235.22
51,female,germany,79,3431.81,192.73,5.27,228.79
36,female,germany,79,689.85,4975.7,2.93,252.22
41,female,germany,79,5672.7,1961.28,3.6,257.85
,female,germany,79,4821.42,1563.84,1.93,117.6
,female,germany,79,4684.66,2128.14,1.89,111.54
32,male,germany,79,794.6,3414.66,9.88,988.75
,female,austria,79,4581.71,149.32,2.79,12.57
,female,germany,79,522.67,2425.51,2.26,148.65
,female,germany,79,6995.21,5384.41,5.64,499.66
,female,germany,79,95.58,6634,2.32,264.87
32,female,austria,79,4638.16,265.98,2.26,132.52
42,female,austria,79,3486.9,1699.16,2.55,112.45
56,female,austria,79,4997.58,2631.66,2.26,142.79
,female,germany,79,6735.2,3893.11,2.47,21.48
37,female,austria,79,589.96,2565.1,2.39,176.59
48,female,austria,79,5136.63,1326.28,2.19,142.68
34,female,germany,79,3654,246.9,6.77,281.77
57,female,germany,79,2922.61,93.14,5.64,28.76
45,female,germany,79,3874.9,1823.92,4.16,23.9
,male,germany,79,4162.67,858.4,3.16,166.57
58,female,germany,79,4617.1,3522.54,3.29,192.38
41,male,germany,79,2378.34,113.28,9.88,297.29
,male,germany,79,3163.47,1254.94,3.38,121.67
42,female,poland,79,1994.72,1219.56,5.27,132.98
36,male,germany,79,2428.38,1143.6,2.63,8.95
,female,germany,79,512.56,2679.37,2.47,156.64
31,male,germany,79,325.46,143.21,26.33,18.49
25,female,austria,79,5539,234.35,2.47,173.94
42,female,germany,79,2729.35,174.93,7.18,248.12
,female,germany,79,531.22,299.13,2.39,16.64
48,female,germany,79,3539.46,1154.13,3.16,141.58
,female,germany,79,4236.61,2226.27,2.14,114.53
,female,germany,79,6522.7,369.77,2.26,167.25
,female,germany,79,6716.79,4492.56,2.55,216.68
58,female,germany,79,3773.39,122.95,2.55,121.72
,female,germany,79,362.26,1279.77,2.63,12.75
,female,germany,79,559.99,356.39,1.98,137.75
28,female,germany,79,7615.28,397.22,4.94,475.96
,male,germany,79,461.8,2934.14,4.65,271.22
,female,germany,79,4743.83,1623.38,2.82,169.42
,female,germany,79,576.19,3793.76,2.26,164.58
44,male,poland,79,1724.87,1123.17,39.5,862.43
35,male,austria,79,5167.76,2179.12,2.55,166.72
42,female,poland,79,859.23,3422.57,13.17,1343.26
,female,germany,79,6266.31,3399.75,2.63,28.88
34,male,germany,78,13411.43,519.48,1.99,188.89
37,female,germany,78,1971.39,1148.66,13,328.57
,female,germany,78,6851.32,3157.77,2.18,185.18
38,female,germany,78,3737.11,2293.2,4.15,196.69
51,male,germany,78,8483.92,3356.76,4.33,471.33
,female,germany,78,6373.41,412.12,3.39,277.15
,female,germany,78,6112.14,2537.47,2.29,179.77
47,female,austria,78,3255.32,866.31,4.59,191.49
,female,germany,78,976.7,5354.6,2.23,259.33
45,female,austria,78,1591.47,778.58,6.5,132.62
31,female,germany,78,542.47,3894.24,2.89,2.76
55,female,germany,78,756.51,518.94,1.5,135.72
,female,germany,78,4211.41,2351.11,2.79,15.48
49,female,austria,78,5856.19,1167.85,1.86,139.43
,female,germany,78,558.5,1561.75,2.44,158.78
44,female,austria,78,471.95,2556.5,2.29,138.29
,female,germany,78,5848.81,318,1.92,142.65
36,female,germany,78,3731.92,385.28,11.14,533.13
,female,germany,78,5468.21,36.65,2.6,182.27
52,female,germany,78,1986.71,755.76,8,18.61
,female,germany,78,7358.7,4862.32,2.17,24.4
,female,germany,78,315.31,1851.78,8,274.12
33,male,germany,78,2734.22,2322.57,26,911.47
,male,germany,78,4446.22,2853.59,5.57,317.59
43,male,germany,78,11232.56,6353.3,1.56,224.65
54,female,germany,78,3947.6,1328.27,4.59,232.18
57,female,germany,78,4136.75,2589.23,3.71,196.99
33,female,germany,78,1477.53,14.21,8.67,164.17
43,female,germany,78,4142.96,1846.72,3.25,172.62
33,female,germany,78,3384.95,218.7,4.59,199.11
55,female,germany,78,7847.5,3655.84,1.13,113.73
55,female,germany,78,3623.22,251.56,3.55,164.69
46,female,poland,78,147.32,,13,234.55
,female,germany,78,478.76,2431.68,2.44,149.4
32,male,germany,78,1166.57,532.32,15.6,233.31
41,female,germany,78,3285.69,1721.16,2.53,86.47
48,female,austria,78,5458.83,2992.88,2.6,181.96
,female,germany,78,6545.66,2595.53,1.77,148.77
37,female,austria,78,2788.6,1555.14,6,214.58
,female,germany,78,3251.97,1354.45,4.15,171.16
,female,germany,78,5473.7,2245.74,2.18,147.94
,,germany,78,655.8,3572.14,1.42,119.15
52,female,austria,78,542.22,244.87,1.95,126.56
43,female,germany,78,33.22,18.82,8,3.2
,female,germany,78,3666.87,1114.82,2.17,11.86
28,female,austria,78,5344.5,3146.21,3.12,213.76
,female,germany,78,4429.54,2476.84,2.6,147.65
,female,germany,78,778.1,5392.91,2.6,235.94
,female,germany,78,69.19,3829.68,1.86,143.76
38,female,germany,78,4991.37,21.97,7.8,499.14
49,female,germany,78,621.44,4668.15,2.69,213.84
58,female,austria,78,335.7,1454.87,3,128.85
85,female,austria,78,1827.2,998.98,4.59,17.47
,female,germany,78,4417.51,2275.62,2.18,119.39
33,female,germany,78,2953.61,1928.73,5.57,21.97
,female,germany,78,5547.41,276.77,2.44,173.36
34,female,austria,78,4153.66,1648.55,2.6,138.46
,female,germany,78,4871.16,1933.3,2.17,135.31
47,female,austria,78,6859.34,257.88,2.6,228.64
65,female,germany,78,451.5,3563.87,6.5,375.88
36,female,germany,78,11339.15,1642.22,4.15,596.8
,female,germany,78,474.97,2355.97,1.81,19.42
42,female,germany,78,9265.22,683.41,4.33,514.73
45,female,germany,78,4115.22,2989.41,4.33,228.62
31,female,austria,78,2977.41,213.37,5.57,212.67
,female,germany,78,3715.1,2272.1,3.25,154.79
46,female,germany,78,3935.51,2537.79,5.57,281.18
,female,germany,77,4598.78,2195.14,2.57,153.29
,female,germany,77,4927.19,2973.37,2.85,182.49
35,female,germany,77,83.2,5923,4.53,436.85
58,female,germany,77,534.17,1772.95,3.8,21.37
44,female,germany,77,266.95,135.25,7,187.95
26,female,germany,77,5972.23,2542.16,4.53,314.33
,female,germany,77,5614.32,238.35,1.8,13.57
55,male,germany,77,8627.32,416,3.28,359.47
44,male,austria,77,3157.42,722.84,3.8,126.3
53,female,germany,77,337.81,1667.7,3.85,165.4
48,female,germany,77,645.41,4726.68,3.5,291.16
,female,germany,77,4596.36,2589.18,2.66,158.5
,female,germany,77,7328.72,4713.8,2.57,244.3
58,female,germany,77,211.87,1918.25,6.42,175.16
46,female,germany,77,448.88,3332.54,9.63,56.11
32,female,germany,77,2312.83,1315.88,4.81,144.55
47,female,germany,77,725.62,438.59,3.28,292.73
31,female,germany,77,3318.42,243.74,7.7,331.84
58,female,germany,77,3211.59,2225.35,6.42,267.63
,female,germany,77,4655.23,235.75,3.35,22.41
49,female,austria,77,4336.52,1883.75,2.14,12.46
38,female,austria,77,541.64,239.39,2.66,186.26
41,male,germany,77,4719.43,214.89,15.4,943.89
54,female,germany,77,326.81,1835.82,2.85,112.15
,female,germany,77,6877.16,2652.83,1.97,176.34
51,female,germany,77,4854.98,26.94,3.85,242.75
,female,germany,77,5531.42,2814.3,2.14,153.66
31,female,austria,77,3923,2548.46,3.8,156.92
,female,germany,77,597.28,3256.48,2.57,196.99
27,male,germany,77,632.93,1778.76,1.22,95.77
49,female,austria,77,2879.54,1364.86,5.13,191.97
52,female,germany,77,3934.53,265.26,3.35,171.67
,female,germany,77,3642.23,1139.83,2.57,121.48
47,female,germany,77,5781.43,389.44,3.8,231.26
36,female,austria,77,413.32,1451.57,3.35,178.45
,female,germany,77,6363.7,4176.59,2.2,181.82
,female,germany,77,4832.6,2214.75,1.64,12.82
55,female,,77,6869.25,251.74,1.43,127.28
27,male,,77,4193.78,1276.55,1.49,8.65
,male,germany,77,4151.16,3474.2,9.63,518.9
32,female,germany,77,3442.33,1928.55,5.5,245.89
36,female,germany,77,3772.93,248.29,6.42,314.42
,female,germany,77,5121.31,2522.37,2.46,16.49
43,female,germany,77,3693.43,2167.18,5.13,246.23
,female,germany,77,4297.57,2195.76,2.75,153.48
42,female,germany,77,995.86,5262.6,3.67,473.85
,female,germany,77,4786.23,2957.24,2.75,17.94
,female,germany,77,5551.23,279.56,2.2,158.67
,female,germany,77,636.82,34.48,2.96,242.57
,female,germany,77,4496.78,1646.71,1.75,12.2
45,female,germany,76,3346.29,1575.31,1.86,478.41
47,female,austria,76,5568.2,365.6,3.34,242.96
28,female,germany,76,1623.74,998.31,3.62,55.89
37,male,germany,76,1742.4,124.75,38,871.2
,female,germany,76,4918.45,2628.14,2,129.43
,female,germany,76,628.14,3897.11,2.24,182.59
21,male,austria,76,322.4,184.49,3.4,128.82
26,female,austria,76,4363.88,278.68,3.17,181.83
47,female,germany,76,4964.79,2225.81,1.86,79.26
58,female,germany,76,4898.93,2626.1,2.38,153.92
,female,germany,76,5442.26,173.83,1.9,129.58
,female,germany,76,6456.96,3175.54,2,169.92
,female,germany,76,6542.64,2969.29,1.73,148.7
59,female,germany,76,4159.29,283.4,2.92,159.97
,female,germany,76,2759.4,1695.51,2.53,91.97
54,female,germany,76,3217.24,1529.71,3.62,153.22
,female,germany,76,4915.19,3123.4,1.95,126.35
,female,germany,76,2944.41,1173.99,2.71,15.16
,female,austria,76,6282.1,339.75,2.92,241.62
49,female,germany,76,3112.24,1979.51,7,282.94
57,female,germany,76,4339.21,1186.28,3.8,216.97
55,female,germany,76,3344.69,296.85,3.17,139.36
61,female,austria,76,3342.12,866.5,2.81,123.78
,female,germany,76,659.34,445.12,2.81,224.42
54,female,germany,76,5976.68,2286.21,2.24,175.78
45,female,germany,76,559.94,2824.65,2.53,186.36
53,female,germany,76,61.71,3692.9,3.34,261.34
,male,germany,76,6978.24,4295.16,4,367.28
,female,germany,76,5166.23,268.7,2,135.95
49,female,germany,76,43.13,2255.22,5.67,266.88
53,female,germany,76,2887.67,1645.9,4,151.98
,female,germany,76,961.86,3356.82,2.38,3.34
,female,germany,76,4716.7,3423.41,2.71,168.45
,male,germany,76,4827.98,2584.82,1.73,19.73
53,female,germany,76,2828.24,218.95,4,148.85
33,female,germany,76,526.13,238.79,2.71,187.86
,female,germany,76,43.53,2987.51,4.22,223.92
37,female,germany,76,3246.73,1899.49,2.38,11.46
,female,germany,76,4912.44,2872.65,3.45,223.29
34,female,germany,76,3281.38,219.39,5.85,252.41
53,male,germany,76,2912.6,736.59,6.33,242.72
54,female,germany,76,585.24,3649.53,3.34,252.42
41,female,germany,76,1572.74,166.4,5.85,12.98
44,female,austria,76,4821.22,1428.32,1.85,117.6
,female,germany,76,86.8,5155.17,2.92,33.77
,female,poland,76,4927.33,1762.23,1.43,92.97
,female,germany,76,5772.75,357.69,1.9,144.32
41,female,germany,76,5429.24,387.54,1.9,129.27
58,female,germany,76,486.76,24.26,2.63,167.61
,female,germany,76,4337.59,1341.37,2.17,123.93
41,female,germany,76,3392.15,1445.28,3.17,141.34
,female,germany,76,6444.45,4396.79,2.33,195.29
49,male,,76,3934.65,15.25,2.11,19.29
,female,germany,76,666.61,3568.3,2.45,214.86
55,female,germany,76,5596.5,3444.7,2.33,169.58
,female,germany,76,4537.93,1851.8,2.24,133.47
,female,germany,76,4268.99,2665.29,2.38,133.46
57,female,germany,76,3271.21,182.5,8.44,363.47
,female,germany,76,4323.3,2659.19,3.34,187.96
38,female,germany,76,278.43,2165.44,7.6,278.43
,female,germany,76,358.74,1823.3,3.4,122.35
55,male,,76,4286.6,1628.18,2.24,126.76
57,female,germany,76,4889.89,73.92,5.43,349.28
,female,germany,76,4656.64,1429.81,1.95,119.41
25,male,,76,537.49,2537.27,2.17,151.64
,female,germany,76,4475.69,729.81,2.38,139.87
48,male,austria,76,28.92,875.67,2.71,1.33
,male,germany,76,22.72,144.86,7,183.72
53,female,germany,76,3751.1,1865.12,2.81,138.93
61,female,germany,76,7617.75,4137.66,4.75,476.19
55,female,germany,76,6661.78,4618.1,2.45,214.9
,female,germany,76,7668.74,2827.77,2.38,239.65
,female,germany,76,557.41,1772.38,2.55,148.85
,male,germany,76,314.96,86.15,3.4,12.6
,male,germany,76,8451.5,6738.57,4.22,469.53
51,female,germany,76,675.3,3441.72,2.71,216.97
53,female,germany,76,42.68,2434.69,3.4,16.83
35,male,germany,76,4519.73,183.49,1.36,8.79
,female,germany,76,5263.44,2387.26,2.38,164.48
,female,germany,75,3375.8,157.8,2.27,12.28
,female,germany,75,585.65,1698.82,1.75,115.58
46,male,austria,75,4589.62,1574.79,3.13,191.23
54,female,austria,75,41.31,945.33,2.14,114.58
34,male,austria,75,3967.13,1655.13,3.27,172.48
35,female,germany,75,5774.13,3119.62,5,384.94
31,female,germany,75,,,75,
,female,germany,75,6119.53,331.2,3,244.78
,female,germany,75,478.91,2951.63,3.5,217.31
57,female,germany,75,4653.83,324.8,2.59,16.48
37,female,germany,75,4621.65,2988.12,6.82,42.15
39,male,germany,75,1893.65,135.17,8.33,21.46
43,female,germany,75,412.54,256.82,5,273.53
,female,germany,75,3899.82,1696.75,2.34,121.87
28,female,germany,75,2457.25,233.29,18.75,614.31
32,female,germany,75,353.44,1939.31,5.36,252.17
61,female,germany,75,251.85,1369.61,7.5,251.85
,female,germany,75,393.36,2129.3,3.13,163.77
36,female,germany,75,449.9,2383.77,2.59,154.86
46,female,germany,75,3632.25,2411.77,3.95,191.17
44,female,germany,75,4598.65,2356.65,9.38,574.83
41,male,germany,75,661.8,4216.48,4.17,367.27
36,female,germany,75,3932.52,1471.69,4.69,245.78
35,female,austria,75,54.28,1762.4,4.41,294.37
,female,poland,75,3436.4,774.56,2.83,95.45
,female,germany,75,649.53,189.84,2.26,19.9
45,female,austria,75,3376.24,1354.7,4.17,187.57
51,female,germany,75,3851.44,2654.21,3.5,175.65
31,female,germany,75,4781.42,3912.88,6.82,434.67
54,female,germany,75,588.69,1422.28,2.88,195.72
47,female,germany,75,3225.15,2596.82,9.38,43.14
,female,germany,75,523.24,2729.5,2.42,168.72
49,female,austria,75,6814.61,2387.1,2.34,212.96
33,female,germany,75,2279.56,1782.63,2.26,67.46
,female,germany,75,79.61,452.44,2.78,262.62
31,female,austria,75,214.45,197.11,25,713.48
59,female,germany,75,6349.67,2712.19,2.42,24.83
37,female,germany,75,3268.7,2437.71,5.77,251.44
35,male,austria,75,3619.55,665.89,2.78,134.57
56,female,germany,75,365.83,1717.4,3.27,158.73
,female,germany,75,3611.23,1651.6,3.75,18.56
,female,germany,75,515.28,1231.1,2.27,135.55
39,female,germany,75,3177.5,21.23,5.36,226.93
,female,germany,75,7317.5,4494.14,3.75,365.85
27,male,austria,75,357.88,23.83,2.88,137.34
59,female,germany,75,1749.22,195.28,2.27,47.28
,female,poland,75,4737.52,361.93,2.68,169.2
41,female,germany,75,3517.55,2263.4,7.5,351.76
46,female,germany,75,4398.41,2198.51,4.41,258.73
,female,poland,75,3781.93,78.28,2.88,145.46
,female,poland,75,3154.25,1571.47,2.14,9.12
,female,poland,75,455.68,26.14,2.42,146.77
36,male,austria,75,2961.7,1342.5,3,118.44
36,female,germany,75,2685.39,1222.96,4.69,167.84
48,female,austria,75,6142.1,3694.89,1.75,139.59
,female,germany,75,6419.87,2548.95,2.14,183.42
48,female,germany,75,4628.94,271.75,5.36,33.64
54,female,germany,75,4849.22,2441.15,2.59,167.21
,female,germany,75,5755.55,2229.29,1.79,137.37
,female,germany,75,5385.83,254.93,2.42,173.74
41,female,germany,75,2896.54,2377.7,5.36,26.9
35,female,germany,75,3245.45,2619.78,9.38,45.68
39,female,austria,75,673.81,476.36,2.34,29.49
37,female,germany,75,2951.95,1269.44,4.41,173.64
,female,germany,75,618.55,1574.27,1.6,128.54
,female,germany,75,496.85,1912.37,2.27,134.77
,female,germany,74,549.25,3155.42,2.11,154.55
28,male,austria,74,563.97,3196.48,3.36,255.95
37,female,germany,74,8944.43,243.2,1.25,151.66
32,female,germany,74,441.26,3474.44,6.73,4.93
42,female,austria,74,429.91,1142.56,2.85,155
52,female,austria,74,4592.35,1716.91,2.47,153.78
,female,germany,74,5391.2,345.39,2,145.78
,male,germany,74,4763.93,2535.86,3.7,238.2
41,female,austria,74,5447.86,3738.92,6.17,453.99
,female,germany,74,421.9,1539.91,2.47,14.63
51,female,germany,74,3447.27,2851.42,4.11,191.52
54,female,germany,74,337.65,1223.72,4.35,178.69
36,female,germany,74,33.21,1893.74,6.73,273.2
59,female,germany,74,275.22,1367.89,3.36,125.1
,female,germany,74,589.75,239.72,2.18,17.88
32,female,germany,74,3813.52,1474.31,3.22,165.85
,female,germany,74,6734.83,2192.36,1.85,168.38
44,female,austria,74,6363.24,4284.9,2.64,227.26
,female,germany,74,3327.74,1121.63,2.75,123.25
55,female,germany,74,44.65,376.34,3.52,192.41
28,male,austria,74,3368.95,764.44,3.7,168.45
51,female,germany,74,5564.41,239.41,3.52,264.97
43,female,austria,74,459.98,1667.3,2.85,173.47
,female,germany,74,3554.41,186.81,4.63,222.16
